GuardRails || https://github.com/apps/guardrails || #security
Google's DeepMind AI Just Taught Itself To Walk || https://www.youtube.com/watch?v=gn4nRCC9TwQ || #ai
Quantum Computers Explained – Limits of Human Technology || https://www.youtube.com/watch?v=JhHMJCUmq28 || #hardware
The World's Most Powerful Laptop! || https://www.youtube.com/watch?v=k_GM1JA608Y || #hardware
2115 || Chris Urmson: How a driverless car sees the road || https://www.youtube.com/watch?v=tiwVMrTLUWg || #notag || 20180917
2074 || Not Everyone Should Code || https://www.youtube.com/watch?v=EFwa5Owp0-k || #notag || 20180914
2054 || The Map of Chemistry || https://www.youtube.com/watch?v=P3RXtoYCW4M || #chemistry || 20180918
2042 || Fibonacci Numbers hidden in the Mandelbrot Set - Numberphile || https://www.youtube.com/watch?v=4LQvjSf6SSw || #math || 20180918
1984 || Zoom Into a Microchip || https://www.youtube.com/watch?v=Fxv3JoS1uY8 || #hardware || 20180918
1973 || Wallarm - Advanced Cloud-Native WAF || https://wallarm.com/ || #wallarm #security || 20200920
1968 || Divergence and curl: The language of Maxwell's equations, fluid flow, and more || https://www.youtube.com/watch?v=rB83DpBJQsE || #math || 20180919
1950 || Front-end-Developer-Interview-Questions || https://github.com/h5bp/Front-end-Developer-Interview-Questions || #awesome || 20180812
1944 || Qubes OS: A reasonably secure operating system || https://www.qubes-os.org/ || #security || 20200920
1937 || What's an algorithm? - David J. Malan || https://www.youtube.com/watch?v=6hfOvs8pY1k || #algorithms || 20180818
1930 || awesome-deep-learning-papers || https://github.com/terryum/awesome-deep-learning-papers || #awesome || 20180812
1918 || Andrew Ng - The State of Artificial Intelligence || https://www.youtube.com/watch?v=NKpuX_yzdYs || #ai || #til
1905 || The Voice Assistant Battle! (2017) || https://www.youtube.com/watch?v=BkpAro4zIwU || #notag || 20180919
1892 || Barbara Oakley: "Learning How to Learn" | Talks at Google || https://www.youtube.com/watch?v=vd2dtkMINIw || #hr || 20181105
1890 || pfSense - World's Most Trusted Open Source Firewall || https://www.pfsense.org/ || #security || 20200920
1890 || Microsoft Surface Studio Unboxing! || https://www.youtube.com/watch?v=iF8hMHzkJIc || #hardware || 20180919
1884 || awesome-sec-talks || https://github.com/PaulSec/awesome-sec-talks || #awesome || 20180920
1883 || Microsoft Datacenter Tour (long version) || https://www.youtube.com/watch?v=0uRR72b_qvc || #hardware || 20180920
1866 || Can you get an MIT education for $2,000? | Scott Young | TEDxEastsidePrep || https://www.youtube.com/watch?v=piSLobJfZ3c || #hr || 20181105
1808 || Einstein Field Equations - for beginners! || https://www.youtube.com/watch?v=foRPKAKZWx8 || #math #physics || 20180929
